user_id,items
528,"[(260, 4.511626135191074), (1201, 4.250201814574067), (1210, 4.199255455307695), (318, 4.181163144276273), (2959, 4.155166584748541), (720, 4.136365152101502), (3275, 4.105761791208926), (111, 4.096551171287846), (912, 4.0869258464828695), (1207, 4.05284240413498)]"
529,"[(318, 4.573062484683525), (750, 4.360524062261142), (112552, 4.320821638764995), (527, 4.272952738398812), (1225, 4.267682359474263), (1250, 4.263323110185465), (1198, 4.252881498060953), (1653, 4.229792959668178), (933, 4.215784107693469), (177593, 4.211907344709377)]"
530,"[(260, 4.717222124878825), (858, 4.632396620287375), (1196, 4.622949495907523), (318, 4.5713895083334775), (1089, 4.51359341241081), (1276, 4.51140095690613), (1217, 4.49791623610357), (56782, 4.49089991604245), (750, 4.48773154001832), (475, 4.4765793093088755)]"
531,"[(1204, 4.532168416820045), (1208, 4.4845809016176315), (106642, 4.4637525030906176), (858, 4.445040820933213), (750, 4.439233581871193), (2959, 4.415669385144028), (1196, 4.382216891214615), (1213, 4.359639038303953), (1276, 4.3554484132755835), (2571, 4.351765391714286)]"
532,"[(750, 4.917931953548141), (1223, 4.9073690263391345), (1197, 4.792819058504938), (1270, 4.765766655610191), (1196, 4.740651826760436), (951, 4.730780036601937), (106642, 4.718998960080785), (50, 4.708712808783184), (1244, 4.69814150437003), (741, 4.6931074720922705)]"
533,"[(318, 4.890983216037848), (858, 4.876671122949281), (296, 4.868581478137864), (50, 4.859856031102727), (246, 4.859514449316284), (48516, 4.853199281837127), (1272, 4.844105385860683), (1196, 4.831065262545052), (3451, 4.818667046040871), (260, 4.807668648446032)]"
534,"[(1041, 4.500192471812832), (1223, 4.490055961121181), (750, 4.482519968445962), (318, 4.477084967475686), (5690, 4.4713476084861785), (1262, 4.4631982268217145), (1357, 4.446469607156021), (922, 4.442803181952955), (177593, 4.436509667350422), (1204, 4.436149149269319)]"
535,"[(1283, 3.7559980694775117), (3949, 3.749358651570642), (1196, 3.746072782714892), (750, 3.7330270217900043), (1288, 3.713513713581139), (527, 3.7030732913297406), (930, 3.6870686007499156), (2019, 3.6809218644552324), (50, 3.676106498206027), (1265, 3.674223504884577)]"
536,"[(750, 4.383602914036387), (1204, 4.37731410462774), (1250, 4.3411875447300465), (1104, 4.337363260683363), (38061, 4.332749797327343), (1136, 4.325432026296481), (318, 4.308824958160586), (741, 4.307894860986771), (1213, 4.2735496715483166), (60069, 4.2589683211144775)]"
537,"[(1089, 4.814683777952802), (1223, 4.774511664353557), (750, 4.760377329098805), (1104, 4.706514448332084), (1213, 4.683699619660805), (1214, 4.645013075288478), (3468, 4.638319438489868), (3451, 4.636421088536053), (3275, 4.62992211211121), (1200, 4.598358734749281)]"
538,"[(1198, 5), (1208, 5), (318, 5), (904, 5), (750, 5), (922, 5), (1223, 5), (3037, 5), (1204, 5), (1104, 4.9916302304942395)]"
539,"[(908, 4.615687846848704), (898, 4.547340200776629), (3451, 4.543478173657986), (80906, 4.514090384447845), (1104, 4.5086745586975425), (951, 4.5037078778763915), (58559, 4.502256421230785), (1245, 4.498760093540251), (922, 4.480154637264749), (1673, 4.457971685790546)]"
540,"[(318, 4.885419136101912), (50, 4.8136396897273075), (858, 4.781760329241901), (904, 4.778898825618577), (1198, 4.7656844955314765), (2858, 4.738875111523173), (1213, 4.733035177324808), (1089, 4.659093272565274), (1208, 4.658890833591241), (1261, 4.6535567740863)]"
541,"[(2571, 4.583532911214019), (1201, 4.4226121741824675), (260, 4.417777075511849), (1204, 4.409918091528297), (750, 4.375027742476491), (1198, 4.371726148215597), (3275, 4.36775669214065), (296, 4.367687836990458), (2959, 4.363447449227624), (5952, 4.347007255505517)]"
542,"[(1204, 4.5905648990698), (750, 4.488316122127007), (593, 4.3654965940321215), (527, 4.361153961883645), (951, 4.322396464784706), (38061, 4.299072462433266), (2019, 4.289508783360259), (7371, 4.275021455628526), (904, 4.2292319690304145), (55820, 4.222419397070961)]"
543,"[(593, 5), (1198, 5), (2761, 5), (2947, 5), (318, 5), (1704, 5), (58559, 5), (475, 5), (898, 5), (904, 5)]"
544,"[(2571, 5), (318, 5), (1704, 5), (904, 5), (2324, 5), (922, 5), (1223, 5), (1221, 5), (2194, 5), (1204, 5)]"
545,"[(750, 4.4895040713296375), (1223, 4.4757380217077785), (1198, 4.439406550179734), (1204, 4.424292036249059), (1208, 4.417960993610295), (898, 4.3945121702539955), (1197, 4.386674482483331), (2028, 4.377679946182088), (922, 4.3768321050897585), (1104, 4.3692895641285014)]"
546,"[(904, 4.484567654545401), (2033, 4.427151267257065), (2019, 4.4223512868505965), (951, 4.409815633360585), (750, 4.402464482999657), (59315, 4.387387942994093), (1223, 4.380590693308448), (1204, 4.372705148460691), (741, 4.351827167212666), (67255, 4.349620322498543)]"
547,"[(2571, 4.872928596607869), (260, 4.869833752734919), (1213, 4.839375813002751), (4993, 4.804919859527856), (750, 4.795521894309813), (1208, 4.7522167275689), (1196, 4.745457184738767), (1204, 4.737905498883856), (7361, 4.703354214587883), (296, 4.678587511233615)]"
548,"[(750, 4.875261852510875), (1197, 4.789727548127454), (50, 4.77421301219319), (1201, 4.769314339117692), (1283, 4.765792231305543), (1089, 4.762177371059832), (3508, 4.746946783894667), (898, 4.743945543376048), (1276, 4.741751066960715), (1221, 4.730149181260825)]"
549,"[(922, 4.284016065521077), (1204, 4.2240696731272855), (296, 4.186902430104868), (112852, 4.1811459236884545), (1104, 4.143202281039252), (898, 4.125199435463987), (608, 4.086779683100423), (2858, 4.086341101801705), (1193, 4.078322771227036), (1213, 4.068466522745793)]"
550,"[(2959, 4.801900285403927), (858, 4.592112848520554), (1136, 4.59017062369531), (1198, 4.5840196207969415), (5618, 4.5832796195622), (741, 4.581794378329023), (750, 4.569243713245575), (1222, 4.562098977390115), (1199, 4.559417134176949), (296, 4.549790568116362)]"
551,"[(112552, 4.537808314177564), (1250, 4.421812425650272), (1673, 4.378656319195009), (1246, 4.363448023929373), (1242, 4.337877115599473), (912, 4.33730654453473), (80906, 4.321621206465742), (3424, 4.310842271098629), (3508, 4.307624673299043), (1223, 4.269239735117566)]"
552,"[(858, 4.530140140596342), (1221, 4.377117188393995), (318, 4.286256241815757), (260, 4.272489031199654), (6874, 4.239939894498631), (1210, 4.227162927755753), (2019, 4.177883932711419), (2329, 4.141883431803496), (50, 4.1190573207213985), (7438, 4.085349317915391)]"
553,"[(318, 5), (904, 4.98448084055396), (1104, 4.918841120691255), (56782, 4.903299875707363), (1233, 4.886236432275354), (1945, 4.8827446096376965), (260, 4.880062641733608), (1252, 4.880060077193497), (2762, 4.8545842240395825), (1278, 4.833028641866983)]"
554,"[(260, 5), (4973, 4.857499446977135), (904, 4.8492202608465975), (1221, 4.80803393695208), (56782, 4.779993804726006), (8132, 4.76571371869008), (318, 4.757508486140207), (750, 4.741911031154146), (1258, 4.740011311598267), (296, 4.73638376238927)]"
555,"[(750, 4.716493368950966), (1193, 4.691510427714734), (68157, 4.649222148169612), (1204, 4.64739841771085), (1201, 4.607280916334749), (1178, 4.566538001812268), (1219, 4.544017684395847), (924, 4.539557806171157), (3275, 4.511108778627499), (1610, 4.507989915613817)]"
556,"[(318, 4.985513497657958), (260, 4.874239799816221), (750, 4.845673261009793), (1196, 4.819496420523331), (110, 4.815970648941452), (1208, 4.81588708656159), (1213, 4.794412737803561), (2959, 4.793333353492079), (1223, 4.791141912097266), (1209, 4.786050486923054)]"
557,"[(58559, 4.4497498660063055), (1248, 4.431362716576831), (1237, 4.388281016602591), (50, 4.3747800213802135), (3451, 4.344573572025581), (1272, 4.340059577265743), (3508, 4.314693198879014), (142488, 4.29938832399247), (1207, 4.296940621399319), (1217, 4.287056340310703)]"
558,"[(2571, 4.9462889849597715), (1204, 4.928990539896213), (1223, 4.911979358500497), (922, 4.901165010683384), (58559, 4.888138294012647), (750, 4.866736475671559), (1207, 4.824934381653928), (1104, 4.822075195320246), (1242, 4.819652839855138), (7361, 4.803323843044122)]"
559,"[(1225, 4.423438280375805), (858, 4.422190665527151), (1198, 4.327870954743318), (527, 4.298564764626908), (1197, 4.290899332070469), (48516, 4.280599039332329), (904, 4.274152848338827), (177593, 4.269127508930537), (933, 4.25537261990345), (2959, 4.254756131981771)]"
560,"[(2324, 4.340655826375857), (1204, 4.313404769227811), (527, 4.263781732422369), (1223, 4.22832615272823), (3275, 4.200035543140679), (1237, 4.187057603549095), (2019, 4.152028876422079), (922, 4.137547992778127), (720, 4.124445400590267), (866, 4.1233880318508485)]"
561,"[(1208, 4.211423218123783), (720, 4.202224033580598), (858, 4.13502586477916), (541, 4.109215621942763), (1148, 4.072953887065763), (750, 4.063904638073973), (1221, 4.056883098925656), (1204, 4.037211909509046), (1193, 4.031930268852469), (599, 4.030803556243417)]"
562,"[(750, 4.8282197559193225), (1217, 4.7723115856329), (1104, 4.760074000335679), (1276, 4.755259700134582), (142488, 4.728697551768922), (912, 4.722728964687946), (1223, 4.714882947982586), (953, 4.714795980668097), (922, 4.709451959843261), (608, 4.699222559964058)]"
563,"[(750, 4.251343727892055), (1204, 4.231849880541991), (318, 4.200648610968357), (56782, 4.188854374824912), (1237, 4.174100478044316), (922, 4.130284848309196), (48516, 4.093710074303317), (741, 4.081804145197429), (7099, 4.0769783477819495), (1198, 4.067555184657924)]"
564,"[(1223, 4.444328839947542), (3147, 4.423054532251656), (527, 4.417037357600555), (1276, 4.400289392776423), (3200, 4.360708697696624), (81845, 4.3391174963343), (926, 4.330782655346533), (1250, 4.327344305504621), (247, 4.324924606099707), (908, 4.322489081673481)]"
565,"[(1704, 4.39481028888916), (1213, 4.3665652647190205), (1237, 4.363390806336414), (4878, 4.359455570931445), (4973, 4.3558981519153), (1204, 4.353654956028864), (1104, 4.349323202807158), (1199, 4.346991527978868), (1246, 4.340418249859341), (3275, 4.335472062372199)]"
566,"[(1089, 4.412109211827983), (47, 4.410238057507229), (1223, 4.400493215368034), (1217, 4.359635477683388), (1270, 4.345943359844525), (1203, 4.339066357861938), (1262, 4.337035474399477), (3468, 4.332742915008139), (7361, 4.331468785652583), (48516, 4.329261506715967)]"
567,"[(3275, 3.3369874789486844), (720, 3.324666333063283), (5833, 3.3244213008837753), (115149, 3.24476298381082), (1228, 3.215469044890632), (2019, 3.213827833771326), (2194, 3.2122104111076863), (53123, 3.211936242630264), (49272, 3.194765751648638), (1217, 3.1913190448218174)]"
568,"[(318, 4.785905651417933), (3508, 4.714757101320631), (1233, 4.691744272062949), (2959, 4.672733948144361), (1267, 4.667628111938439), (912, 4.656008438335455), (930, 4.641303881225999), (1276, 4.640279793241725), (2019, 4.629201631317706), (913, 4.620387724692282)]"
569,"[(318, 4.868533433688641), (1104, 4.7506540755064695), (1223, 4.73469957588094), (1206, 4.708232265434286), (1213, 4.689785351968807), (1248, 4.681992483167868), (3328, 4.662960688722314), (4011, 4.6506565811931795), (3200, 4.644083824035393), (260, 4.641247718238693)]"
570,"[(904, 4.168801584258233), (1204, 4.158976020373756), (38061, 4.036944000971849), (58559, 4.008752661224123), (898, 4.008171345099082), (56782, 3.9943100081530645), (4973, 3.984777202383877), (3836, 3.9833387885469955), (4011, 3.9690708674592545), (951, 3.9542281180459957)]"
571,"[(318, 4.06796227127214), (2959, 4.044525063639537), (1203, 3.937600500287375), (3683, 3.8915896863173396), (1262, 3.880120436995771), (296, 3.7751736469973105), (527, 3.7576699762595736), (910, 3.7364705121355595), (16, 3.732689500311376), (778, 3.7175119659477343)]"
572,"[(4011, 4.773464119299461), (1242, 4.77173075728646), (541, 4.7553628352859585), (7153, 4.746408376839218), (5995, 4.738745606941321), (1197, 4.727276789550465), (1248, 4.722892968309038), (1199, 4.721059930875386), (1219, 4.717805010915105), (2959, 4.716909647022142)]"
573,"[(2160, 5), (3451, 4.9921685463421674), (3275, 4.9362117837546995), (1237, 4.907405139739463), (80906, 4.8925335149830955), (3671, 4.879031848677695), (148626, 4.875115107755635), (57669, 4.856776357296212), (898, 4.849224270557947), (110102, 4.846017582253569)]"
574,"[(1704, 4.819392385576871), (922, 4.780816592792707), (356, 4.758779503430024), (2959, 4.704884534384273), (1237, 4.667450339589035), (527, 4.654736328674228), (58559, 4.643356705727397), (1249, 4.633656669277848), (5013, 4.624031866448958), (1198, 4.62063550165763)]"
575,"[(4973, 4.190679817806799), (3836, 4.189836078834248), (593, 4.177568770012744), (1204, 4.172790058191459), (541, 4.15317509853739), (1235, 4.152996030426906), (1197, 4.141904467770535), (904, 4.141807982280569), (1233, 4.130000637287643), (2858, 4.1018466738610515)]"
576,"[(2959, 4.222964358260532), (1204, 4.154971236865076), (527, 4.068235825267381), (4011, 4.048352379713287), (2324, 4.0469412294533935), (5995, 4.0292676318316), (1258, 4.02482836089676), (1104, 4.0243904247701305), (1089, 4.011658655074474), (1221, 4.010850156328053)]"
577,"[(904, 4.34504118741529), (2762, 4.284609282407131), (4011, 4.259420930529211), (4973, 4.259202385636273), (2959, 4.249030007644978), (1261, 4.221416017864931), (3499, 4.202731506332961), (1673, 4.19901262449801), (56782, 4.193480699029741), (3275, 4.178175292788963)]"
578,"[(2571, 4.894447159604747), (1242, 4.875361652708579), (1204, 4.856248881797996), (260, 4.837306818764986), (1196, 4.814847107287213), (1197, 4.8037471166975365), (4973, 4.79518695573075), (58559, 4.765246896535801), (318, 4.735498152517034), (1219, 4.728572856530274)]"
579,"[(750, 5), (48516, 4.8960909717162275), (1197, 4.8576968896630675), (318, 4.838314150092687), (58559, 4.830547011153542), (112552, 4.793253975232863), (1089, 4.792611305820362), (1204, 4.775175661011235), (91529, 4.773158029908073), (912, 4.755501323134308)]"
580,"[(55820, 4.626494552681241), (79702, 4.448244081483316), (96821, 4.438134851310817), (2324, 4.41808631771444), (1274, 4.406850720335352), (1235, 4.37539380870534), (7147, 4.344982607016314), (79132, 4.294388774758441), (3418, 4.292825195906193), (1204, 4.25891782168922)]"
581,"[(750, 4.812136238143341), (1223, 4.717636154333326), (50, 4.674919097346796), (922, 4.663231861746867), (1203, 4.640438342192614), (1233, 4.640422418424603), (1217, 4.635560524761582), (1237, 4.632330417221048), (593, 4.625795268585139), (1213, 4.6211321638211365)]"
582,"[(1136, 4.550453156233018), (1213, 4.532743441544748), (898, 4.4919520435965214), (2324, 4.478607471275831), (112552, 4.476503782701556), (1198, 4.473604759609332), (318, 4.470575850512732), (246, 4.463962366712304), (922, 4.444445841695503), (296, 4.442775339455236)]"
583,"[(1223, 4.165051511011146), (1258, 4.15400780553747), (922, 4.11913761269117), (48516, 4.086071054902115), (5690, 4.084142911148015), (1217, 4.080190117113692), (1249, 4.053356462402165), (2324, 4.047821628947364), (1104, 4.032606192066579), (4995, 4.025890618767048)]"
584,"[(1198, 5), (1208, 5), (1240, 5), (5952, 5), (6539, 5), (1247, 5), (1261, 5), (3836, 5), (1204, 5), (951, 4.986292740962722)]"
585,"[(318, 4.9191613527064115), (1196, 4.893190183596291), (260, 4.865949376714513), (750, 4.847607404108701), (2028, 4.829505110431549), (608, 4.8152723618357625), (898, 4.784647730048186), (1283, 4.767054073097781), (5618, 4.758558882444566), (1262, 4.751424440226386)]"
586,"[(50, 5), (898, 5), (904, 5), (750, 5), (3451, 5), (1204, 5), (1104, 5), (951, 5), (1201, 4.984943402917978), (2959, 4.973298563662075)]"
587,"[(866, 4.751254219954883), (922, 4.740191990828061), (318, 4.733831986764189), (1104, 4.731796435306942), (3275, 4.7289567939172805), (48516, 4.7288393508525335), (1248, 4.72626837413372), (1237, 4.721194055537611), (54001, 4.705422145733625), (2959, 4.703296810758823)]"
588,"[(858, 4.402110162049117), (4226, 4.311136386634816), (1258, 4.18396686615895), (2959, 4.14631268028771), (2324, 4.117287350220285), (1225, 4.117282636052981), (750, 4.116505037279765), (1201, 4.087028901606419), (1221, 4.082001250042678), (923, 4.067374819846248)]"
589,"[(899, 4.912832944669929), (1217, 4.838650495779271), (4011, 4.812625717863323), (904, 4.801968031561319), (912, 4.770045889011434), (2959, 4.744316876851072), (1233, 4.703249532502337), (4973, 4.699054609091313), (922, 4.697202699516621), (1248, 4.6961637858014855)]"
590,"[(5618, 4.353039738781329), (4973, 4.174787178710885), (2997, 4.166437433602391), (1217, 4.127100887978156), (741, 4.060027921885812), (1225, 4.054544270774647), (78499, 4.024709698405144), (81845, 4.0206364807382045), (27773, 4.01936527881328), (79132, 4.0178096569832675)]"
591,"[(4239, 4.26995695434802), (741, 4.266431061947324), (4027, 4.239350887897289), (750, 4.224609524162672), (933, 4.204757034561753), (88125, 4.202220519522704), (1104, 4.190635462705054), (1136, 4.174593250818624), (1291, 4.155919370926198), (1704, 4.1532345184389285)]"
592,"[(2571, 4.74416152734303), (260, 4.736146312099802), (1203, 4.681632744413881), (1262, 4.646421537196622), (122926, 4.637231713808119), (1197, 4.6303416250866825), (541, 4.602048107513842), (91529, 4.597957081953417), (27773, 4.595831249557962), (898, 4.58544585572012)]"
593,"[(750, 4.064281030549182), (296, 3.999861343874031), (903, 3.984294038778232), (57669, 3.98176262780333), (1206, 3.967436265788107), (3083, 3.9660440388157836), (930, 3.9598683967708026), (7361, 3.944738132973273), (2762, 3.943122394183047), (4226, 3.908277162858764)]"
594,"[(2324, 5), (6377, 4.982673787632869), (54259, 4.9572584567889795), (54001, 4.9512958315856075), (1242, 4.914266927472239), (168252, 4.854332976798947), (951, 4.851938676196118), (72226, 4.839280232960759), (2329, 4.826779842573843), (898, 4.808885899080254)]"
595,"[(318, 4.918787971426899), (1203, 4.89214325432914), (858, 4.830448557381217), (2959, 4.821776562791775), (296, 4.778187412357678), (2324, 4.770552012118843), (1213, 4.757017518316771), (1206, 4.756410669154943), (750, 4.756185808327998), (922, 4.754959245811446)]"
596,"[(750, 4.401313521905531), (1249, 4.301482086719762), (48516, 4.298891967055103), (1204, 4.252935214301092), (1104, 4.249389222170411), (1223, 4.24780430528286), (56782, 4.244725999522499), (898, 4.23018489102912), (951, 4.227046948689153), (1237, 4.214505782999564)]"
597,"[(1219, 5), (2571, 5), (912, 5), (750, 5), (1262, 5), (593, 4.986019345805118), (5291, 4.983630369300577), (318, 4.935354300676559), (527, 4.93484372011018), (296, 4.930536044019027)]"
598,"[(922, 4.6268426826233355), (1213, 4.435957597130662), (1209, 4.428427192484022), (1223, 4.417254552122955), (1262, 4.402222754265469), (926, 4.3832143641683565), (48516, 4.38247374643615), (318, 4.37667930115656), (1210, 4.371686469123859), (1196, 4.36804124429361)]"
599,"[(1193, 3.7227087433693935), (1262, 3.7181255656645007), (527, 3.643456949748244), (1203, 3.5954022096937073), (57669, 3.574759702759211), (2067, 3.514344069562888), (475, 3.51185379007951), (4967, 3.4934027449350853), (1276, 3.484808175836044), (5878, 3.4829269392253766)]"
600,"[(51931, 4.3578899222171446), (1193, 4.352681718210856), (1221, 4.251213781245227), (1204, 4.213823446656644), (307, 4.200825122286852), (1249, 4.167974838135095), (1233, 4.147753087843556), (246, 4.122245098023653), (3508, 4.096479074498747), (215, 4.093538271816082)]"
601,"[(750, 4.9787581591937125), (8874, 4.831220406753542), (593, 4.804427273989191), (1237, 4.791405594322995), (720, 4.767376650483193), (923, 4.755485461077234), (1249, 4.749363238220063), (1217, 4.726442159446463), (1204, 4.723150900010813), (58559, 4.722725236165389)]"
602,"[(1196, 4.250617426492367), (1261, 4.24681152822092), (1240, 4.222270553146162), (778, 4.2099301101182816), (54997, 4.204135210593855), (1209, 4.198691924862154), (68157, 4.1858999217290815), (71899, 4.179715776507579), (2160, 4.164909101432759), (1210, 4.134300616101868)]"
603,"[(4993, 4.7324266021218016), (3972, 4.57455720459122), (1272, 4.567131356225159), (5291, 4.51141466407659), (2761, 4.44741876214222), (1035, 4.446006793364339), (50, 4.427132257047659), (63082, 4.412549958524709), (8228, 4.3777806931240235), (72226, 4.377537787834634)]"
604,"[(318, 4.5903207305362415), (1197, 4.587104600173989), (50, 4.577012968086561), (2571, 4.540364265349028), (4011, 4.5207555637151495), (356, 4.50528307683947), (5690, 4.485358146448142), (1213, 4.47271835333405), (81845, 4.467563468851193), (1208, 4.458912228566796)]"
605,"[(1148, 4.293739464890771), (904, 4.228141190171), (1233, 4.195001368644811), (899, 4.1657632323676514), (246, 4.105981036039956), (951, 4.104681317919315), (1287, 4.077659961941551), (1104, 4.0638504831190865), (3451, 4.061885930197908), (750, 4.041177385607517)]"
606,"[(1203, 4.602366230989086), (1197, 4.438576772451121), (608, 4.385014375082347), (1233, 4.381363315299995), (58559, 4.351948067591962), (1267, 4.342181426463085), (1237, 4.306484212456102), (5690, 4.305529077533242), (68157, 4.295397681919153), (1104, 4.292246401130686)]"
607,"[(904, 4.646521707755006), (750, 4.612000883808173), (3451, 4.585168778902183), (54997, 4.5821749526517355), (3201, 4.576807329557034), (3578, 4.5596619485807794), (1104, 4.55881893940248), (951, 4.545387076552138), (48516, 4.537000433545656), (6711, 4.5306155607312455)]"
608,"[(2324, 4.87824573531766), (55820, 4.715808764426697), (48516, 4.613406906682961), (1235, 4.5759167816650335), (1204, 4.499267839307594), (5026, 4.499044582006796), (57669, 4.4851290977755855), (1408, 4.459733285412566), (54286, 4.446935287302581), (1248, 4.44291354609298)]"
609,"[(1223, 4.1626250882438285), (2571, 4.127816378069969), (5690, 4.126770897512694), (1204, 4.122245435783419), (2324, 4.121963418671712), (58559, 4.116452748850282), (1272, 4.107954611472261), (750, 4.102607760764228), (1278, 4.101511767323897), (899, 4.073463713444035)]"
610,"[(1178, 4.674968150984835), (1206, 4.662986918779014), (1204, 4.662273015571153), (3275, 4.658919990617159), (1193, 4.584277140091758), (112552, 4.5610885893528605), (720, 4.546903289140995), (2019, 4.538732560200649), (1235, 4.5383170460768385), (247, 4.537428309268292)]"
